%This is date, month, maximum snow depth, and total snowfall for the month.

1987	5	3200	445
1987	6	1854	166
1987	7	0	0
1987	8	0	0
1987	9	51	51
1987	10	0	0
1987	11	914	1523
1988	1	2692	2555
1988	2	3302	1803
1988	3	4750	3632
1988	4	4928	2135
1988	5	4318	1015
1988	6	3048	115
1988	7	813	0
1988	8	0	0
1988	9	0	38
1988	10	0	0
1988	11	2057	4800
1988	12	2667	2527
1989	1	4064	4226
1989	2	4267	1906
1989	3	4953	3632
1989	4	5486	1131
1989	5	3658	775
1989	6	2896	185
1989	7	914	0
1989	8	0	0
1989	9	0	0
1989	10	254	439
1989	11	940	2133
1989	12	660	330
1990	1	2489	3266
1990	2	5105	5879
1990	3	4724	1677
1990	4	4013	1702
1990	5	3759	697
1990	6	3023	407
1990	7	1524	0
1990	8	0	0
1990	9	0	0
1990	10	305	938
1990	11	1397	2389
1990	12	2616	3125
1991	1	3556	2490
1991	2	3353	1054
1991	3	4420	3749
1991	4	5639	3708
1991	5	4521	687
1991	6	3759	257
1991	7	2413	0
1991	8	0	0
1991	9	0	0
1991	10	711	1284
1991	11	1651	2769
1991	12	2337	2431
1992	1	3480	2960
1992	2	3861	1575
1992	3	3353	306
1992	4	3302	1271
1992	5	2616	89
1992	6	787	0
1992	7	0	0
1992	8	0	0
1992	9	25	25
1992	10	203	255
1992	11	1702	3023
1992	12	2997	3849
1993	1	3327	2144
1993	2	2946	547
1993	3	3200	1296
1993	4	3835	2264
1993	5	3734	241
1993	6	1473	330
1993	7	102	0
1993	8	0	0
1993	9	0	0
1993	10	0	0
1993	11	864	1242
1993	12	1702	2123
1994	1	2565	2273
1994	2	4267	4321
1994	3	4445	2618
1994	5	3200	281
1994	7	457	0
1994	8	0	0
1994	9	0	0
1994	10	787	1501
1994	11	3150	5450
1994	12	3607	3292
1995	1	4267	1831
1995	2	4369	1524
1995	3	4674	2606
1995	4	5004	1905
1995	5	4343	267
1995	6	2642	203
1995	7	610	0
1995	8	0	0
1995	9	0	0
1995	10	76	412
1995	11	660	979
1995	12	1880	2875
1996	2	3454	2329
1996	3	3632	1551
1996	4	3810	2475
1996	5	3505	585
1996	6	3023	51
1996	7	0	0
1996	8	0	0
1996	9	0	51
1996	10	635	1320
1996	12	4216	6802
1997	1	4470	3148
1997	2	5385	1739
1997	3	6807	4127
1997	4	6248	1740
1997	5	6096	419
1997	6	4318	0
1997	8	203	0
1997	9	0	0
1997	10	127	151
1997	11	1397	2616
1997	12	2286	2910
1998	1	4115	5041
1998	2	4623	2591
1998	3	4775	2030
1998	4	4369	621
1998	5	3505	686
1998	6	2794	130
1998	7	1016	0
1998	8	0	0
1998	9	0	0
1998	10	178	634
1998	11	1778	3757
1998	12	3429	4875
1999	1	5029	4461
1999	2	6858	4535
1999	3	7366	3518
1999	4	7188	1131
1999	5	6934	1386
1999	6	5283	152
1999	7	3861	64
1999	8	1372	0
1999	9	0	0
1999	10	203	339
1999	11	762	1892
1999	12	2718	4078
2000	1	4166	5321
2000	2	4470	1807
2000	3	5207	2868
2000	4	4750	929
2000	5	4343	851
2000	6	2921	89
2000	7	1422	13
2000	8	0	0
2000	9	0	0
2000	10	127	203
2000	11	1092	559
2000	12	1930	1779
2001	1	2235	1983
2001	2	2743	1779
2001	3	2870	1854
2001	4	3353	2451
2001	5	3683	940
2001	6	2007	547
2001	7	457	0
2001	8	0	0
2001	9	0	0
2001	10	406	990
2001	11	1575	2256
2001	12	3480	5208
2002	1	4826	3305
2002	2	5131	2096
2002	3	6198	4497
2002	4	5537	1371
2002	5	5283	674
2002	6	3912	51
2002	7	1829	0
2002	8	0	0
2002	9	0	0
2002	10	25	63
2002	11	381	840
2002	12	1880	3520
2003	1	1956	1422
2003	2	2896	1968
2003	3	4394	3899
2003	5	3861	752
2003	6	2769	46
2003	7	508	0
2003	8	0	0
2003	9	25	46
2003	10	203	580
2003	11	1829	3465
2003	12	2946	3707
2004	1	4039	2590
2004	2	4470	2389
2004	3	4877	1866
2004	4	4318	204
2004	5	3353	230
2004	6	2413	26
2004	7	0	0
2004	8	0	0
2004	9	51	51
2004	10	559	914
2004	11	584	992
2004	12	1295	1960
2005	1	1651	1169
2005	2	1473	978
2005	3	2261	2447
2005	4	2413	1749
2005	5	1626	190
2005	6	51	51
2005	7	0	0
2005	8	0	0
2005	9	51	51
2005	10	152	331
2005	11	1575	3478
2005	12	2210	2628
2006	1	4267	6072
2006	2	4623	2236
2006	3	5461	3016
2006	4	5207	1155
2006	5	4394	177
2006	6	3048	0
2006	7	686	0
2006	8	0	0
2006	9	0	63
2006	10	203	76
2006	11	2286	4864
2006	12	2642	2300
2007	1	3708	1752
2007	2	4547	3289
2007	3	4674	1623
2007	4	3861	951
2007	5	3658	674
2007	6	2489	101
2007	7	737	0
2007	8	0	0
2007	9	51	8
2007	10	533	680
2007	11	889	1055
2007	12	3099	4007
2008	1	4267	5118
2008	2	5029	1753
2008	3	6401	4469
2008	4	6172	1990
2008	5	5486	13
2008	6	4496	495
2008	7	2921	0
2008	8	610	0
2008	9	0	0
2008	10	127	139
2008	11	356	1259
2008	12	2388	6095
2009	1	2997	1931
2009	2	3302	1407
2009	3	4724	4434
2009	4	5309	711
2009	5	4521	1361
2009	6	3251	3
2009	7	838	0
2009	8	0	0
2009	9	0	8
2009	10	127	28
2009	11	1854	3968
2009	12	2184	1663
2010	1	2692	1991
2010	2	3200	1713
2010	3	3962	1027
2010	4	4623	1245
2010	5	4445	805
2010	6	3556	54
2010	7	1854	0
2010	8	0	0
2010	9	0	0
2010	10	1118	1022
2010	11	1753	3654
2010	12	2667	2382
2011	1	3048	1943
2011	2	3988	2555
2011	3	5385	4966
2011	4	6426	4323
2011	5	6274	920
2011	6	5410	223
2011	7	3658	0
2011	8	1626	0
2011	9	0	0
2011	10	51	105
2011	11	1651	3906
2011	12	1981	1121
2012	1	3454	3114
2012	2	4445	2692
2012	3	5791	5028
2012	4	5918	889
2012	5	5182	816
2012	6	3785	164
2012	7	2591	0
2012	8	0	0
2012	9	0	0
2012	10	356	762
2012	11	991	1650
2012	12	3505	5855
2013	1	3937	2840
2013	2	4521	2232
2013	3	4877	2263
2013	4	5232	1232
2013	5	4547	558
